0.890470974808,,
13,1
14,1
22,1
31,1
32,-1
39,1
44,1
45,-1
47,1
66,1
69,1
70,1
81,1
84,1
85,-1
90,1
108,-1
109,1
112,-1
114,1
122,1
132,1
133,1
135,1
139,1
143,-1
146,1
149,1
170,1
177,1
179,1
180,-1
187,1
192,1
198,1
201,1
204,1
205,1
209,1
214,-1
224,1
229,1
231,-1
234,1
246,1
247,1
254,1
263,1
265,1
270,1
272,1
287,1
297,1
304,1
311,1
317,1
336,1
338,1
340,1
343,1
347,1
352,1
363,1
366,1
370,1
379,1
388,1
391,1
399,1
404,1
407,1
416,-1
418,1
420,1
421,1
425,1
428,1
445,1
448,1
453,1
455,1
463,1
464,1
477,1
478,1
479,1
481,1
485,1
487,1
488,1
489,-1
515,1
520,-1
527,1
532,1
535,1
560,1
561,-1
569,1
572,1
589,-1
593,1
601,1
608,1
614,1
616,1
618,1
626,1
628,1
630,1
640,1
653,1
658,1
667,1
682,-1
704,1
705,1
713,1
717,-1
723,-1
724,1
736,1
740,1
756,1
767,1
772,1
785,-1
788,1
789,-1
798,1
799,1
803,1
804,1
807,1
831,1
832,1
837,1
841,1
847,1
849,-1
853,-1
855,1
857,1
860,1
864,1
874,1
885,1
886,1
908,1
917,1
918,1
932,1
938,1
941,1
950,1
965,1
968,1
969,1
970,1
988,-1
996,1
1003,1
1010,-1
1013,1
1017,1
1030,1
1033,-1
1035,1
1040,1
1041,1
1046,1
1055,1
1072,1
1073,1
1077,1
1081,1
1085,1
1093,1
1096,1
1104,1
1105,1
1116,1
1117,-1
1126,-1
1134,1
1136,1
1138,1
1142,1
1159,1
1160,1
1172,1
1174,1
1177,1
1185,1
1188,1
1190,-1
1202,1
1203,1
1214,1
1217,1
1218,1
1219,1
1224,1
1234,1
1262,1
1269,1
1273,1
1281,1
1283,1
1286,1
1288,-1
1298,1
1302,1
1303,1
1315,1
1316,1
1317,1
1325,1
1326,1
1327,1
1341,1
1342,1
1344,1
1348,1
1349,1
1352,1
1365,1
1372,1
1380,1
1391,1
1392,1
1395,1
1402,1
1404,-1
1405,-1
1406,1
1407,1
1422,-1
1432,1
1433,1
1434,1
1440,1
1449,1
1458,1
1465,-1
1467,1
1474,1
1475,1
1478,1
1494,1
1501,1
1504,1
1509,1
1515,-1
1520,1
1523,1
1525,1
1527,1
1528,1
1547,1
1550,1
1552,1
1554,1
1555,1
1565,1
1571,1
1574,1
1576,1
1579,1
1582,1
1583,1
1587,1
1589,1
1590,1
1595,1
1604,1
1611,1
1614,1
1618,-1
1620,1
1623,-1
1631,1
1632,1
1641,1
1642,1
1656,1
1662,1
1664,-1
1668,1
1672,1
1675,1
1676,1
1678,1
1688,1
1701,1
1707,1
1709,1
1720,1
1725,-1
1728,1
1732,1
1733,1
1734,1
1735,1
1739,-1
1760,1
1773,1
1774,1
1782,1
1787,1
1789,1
1790,-1
1791,1
1799,1
1807,1
1812,1
1817,1
1821,1
1824,1
1825,1
1826,1
1839,1
1842,1
1848,1
1853,1
1854,1
1863,1
1867,1
1870,1
1882,1
1883,1
1899,1
1907,-1
1923,1
1928,1
1930,1
1932,1
1936,1
1937,1
1938,1
1952,1
1972,1
1974,1
1975,1
1979,1
1987,1
1988,1
1995,1
2001,1
2003,1
2004,-1
2009,1
2017,1
2019,1
2030,1
2036,-1
2045,1
2046,1
2047,1
2049,1
2051,1
2062,1
2071,1
2074,1
2080,1
2081,1
2083,1
2084,-1
2085,1
2086,1
2089,-1
2094,1
2100,1
2117,1
2118,1
2120,1
2121,1
2125,1
2126,1
2128,1
2139,-1
2158,1
2159,1
2166,1
2169,1
2170,1
2173,1
2177,-1
2179,1
2180,-1
2184,1
2187,1
2189,1
2195,1
2203,-1
2204,1
2207,-1
2225,1
2227,1
2229,-1
2238,-1
2263,1
2281,1
2282,1
2286,1
2293,1
2294,-1
2300,1
2304,1
2324,1
2329,1
2350,1
2353,1
2358,-1
2362,1
2369,1
2376,-1
2387,1
2388,-1
2400,1
2404,-1
2411,1
2415,1
2418,1
2419,1
2426,1
2428,1
2429,1
2430,1
2431,1
2440,1
2449,1
2454,1
2463,1
2465,1
2476,1
2479,1
2488,1
2491,1
2493,1
2498,1
2500,1
2508,1
2512,1
2518,1
2521,1
2525,1
2541,1
2545,1
2549,1
2551,1
2562,1
2578,1
2580,1
2585,1
2589,1
2606,1
2618,1
2619,1
2623,1
2638,1
2640,1
2647,1
2653,1
2654,1
2662,1
2664,1
2670,1
2677,1
2694,1
2699,1
2702,1
2705,1
2706,1
2707,1
2709,1
2710,1
2712,1
2715,1
2718,1
2720,-1
2731,1
2733,1
2739,1
2740,1
2746,1
2754,1
2758,1
2768,-1
2770,1
2774,1
2775,-1
2784,1
2785,1
2787,1
2788,1
2796,1
2799,1
2801,1
2802,1
2807,1
2809,1
2823,1
2834,-1
2842,1
2858,1
2860,1
2864,-1
2904,1
2910,-1
2928,1
2929,1
2932,1
2938,1
2940,1
2946,1
2952,1
2953,1
2957,1
2959,1
2964,1
2968,1
2970,1
2971,1
2979,1
2995,1
2997,1
3005,1
3011,1
3013,1
3016,1
3021,1
3024,1
3030,1
3031,1
3036,1
3042,1
3043,1
3048,1
