0.932092004381,,
000001.png,1
000003.png,1
000019.png,0
000023.png,1
000026.png,1
000036.png,1
000037.png,1
000040.png,1
000041.png,0
000050.png,1
000054.png,0
000060.png,0
000068.png,1
000075.png,1
000081.png,1
000089.png,1
000091.png,0
000101.png,1
000106.png,1
000112.png,1
000116.png,1
000126.png,1
000127.png,1
000131.png,1
000132.png,0
000133.png,1
000134.png,1
000136.png,0
000142.png,1
000143.png,1
000171.png,0
000182.png,1
000188.png,1
000189.png,0
000196.png,1
000202.png,0
000208.png,0
000217.png,1
000234.png,1
000236.png,1
000237.png,1
000239.png,1
000240.png,1
000247.png,1
000250.png,0
000257.png,1
000263.png,1
000267.png,1
000270.png,1
000272.png,0
000283.png,1
000291.png,0
000294.png,1
000295.png,1
000298.png,0
000306.png,1
000312.png,1
000315.png,1
000327.png,1
000332.png,0
000333.png,1
000338.png,0
000339.png,1
000346.png,1
000352.png,1
000356.png,1
000360.png,0
000361.png,1
000363.png,1
000366.png,0
000370.png,0
000375.png,1
000383.png,1
000389.png,0
000409.png,1
000412.png,1
000413.png,1
000417.png,1
000420.png,0
000421.png,1
000423.png,0
000424.png,1
000431.png,1
000435.png,1
000441.png,0
000446.png,1
000451.png,1
000457.png,0
000464.png,1
000469.png,0
000475.png,1
000476.png,1
000477.png,1
000486.png,0
000494.png,1
000496.png,1
000501.png,1
000509.png,1
000510.png,1
000518.png,1
000524.png,0
000532.png,1
000533.png,0
000547.png,1
000554.png,1
000559.png,1
000564.png,1
000568.png,1
000569.png,1
000572.png,1
000581.png,1
000598.png,1
000599.png,0
000603.png,0
000605.png,1
000608.png,1
000617.png,1
000620.png,1
000622.png,0
000623.png,1
000637.png,1
000643.png,1
000647.png,1
000652.png,1
000664.png,1
000673.png,0
000677.png,1
000679.png,1
000684.png,1
000688.png,1
000690.png,0
000693.png,0
000694.png,1
000697.png,1
000702.png,1
000710.png,1
000721.png,1
000730.png,1
000736.png,0
000737.png,1
000750.png,1
000758.png,0
000759.png,0
000761.png,1
000764.png,1
000766.png,1
000783.png,0
000784.png,1
000786.png,1
000792.png,1
000797.png,1
000798.png,1
000803.png,1
000809.png,1
000817.png,1
000823.png,1
000825.png,1
000826.png,1
000829.png,0
000837.png,1
000846.png,0
000851.png,1
000857.png,1
000858.png,1
000861.png,0
000866.png,1
000869.png,1
000874.png,1
000891.png,1
000903.png,1
000909.png,1
000917.png,1
000925.png,1
000926.png,1
000940.png,1
000950.png,1
000961.png,1
000965.png,1
000966.png,1
000968.png,0
000978.png,0
000990.png,1
000991.png,1
001004.png,1
001014.png,1
001020.png,1
001023.png,1
001027.png,1
001029.png,1
001037.png,1
001040.png,1
001047.png,1
001048.png,0
001054.png,1
001057.png,1
001059.png,1
001061.png,1
001062.png,1
001068.png,0
001072.png,1
001073.png,1
001076.png,0
001078.png,0
001106.png,1
001108.png,1
001109.png,1
001112.png,1
001117.png,1
001123.png,1
001132.png,0
001134.png,0
001142.png,1
001146.png,0
001166.png,1
001169.png,1
001173.png,0
001175.png,1
001179.png,1
001184.png,1
001203.png,1
001208.png,1
001216.png,0
001225.png,1
001226.png,1
001231.png,1
001240.png,0
001242.png,1
001244.png,0
001249.png,1
001253.png,1
001258.png,0
001259.png,1
001260.png,1
001261.png,1
001268.png,1
001271.png,1
001273.png,1
001274.png,1
001277.png,0
001281.png,0
001282.png,0
001295.png,1
001296.png,1
001302.png,1
001304.png,1
001313.png,0
001327.png,0
001330.png,1
001331.png,1
001339.png,0
001346.png,1
001349.png,1
001355.png,1
001359.png,1
001360.png,0
001373.png,1
001374.png,1
001384.png,0
001392.png,0
001397.png,0
001401.png,0
001404.png,1
001406.png,1
001413.png,1
001417.png,1
001418.png,1
001423.png,1
001424.png,1
001431.png,0
001434.png,1
001436.png,1
001437.png,0
001441.png,1
001459.png,1
001460.png,1
001466.png,1
001471.png,1
001473.png,1
001476.png,1
001485.png,0
001494.png,0
001507.png,1
001512.png,1
001515.png,1
001516.png,1
001518.png,0
001521.png,1
001525.png,1
001534.png,1
001550.png,1
001553.png,0
001554.png,1
001560.png,0
001573.png,1
001576.png,1
001599.png,1
001605.png,0
001606.png,1
001607.png,1
001608.png,1
001611.png,1
001615.png,1
001624.png,1
001632.png,0
001633.png,1
001639.png,1
001648.png,1
001652.png,1
001655.png,0
001656.png,0
001658.png,1
001661.png,1
001669.png,1
001678.png,1
001684.png,1
001689.png,1
001696.png,0
001697.png,1
001709.png,1
001710.png,1
001713.png,1
001717.png,1
001724.png,1
001727.png,0
001736.png,1
001744.png,1
001745.png,0
001750.png,0
001752.png,1
001753.png,1
001764.png,1
001768.png,1
001769.png,0
001771.png,1
001779.png,1
001791.png,1
001795.png,1
001805.png,1
001807.png,1
001828.png,0
001831.png,1
001833.png,1
001854.png,1
001862.png,1
001865.png,1
001866.png,1
001872.png,1
001892.png,1
001894.png,0
001898.png,1
001899.png,1
001900.png,1
001901.png,1
001926.png,1
001931.png,1
001932.png,1
001937.png,1
001938.png,1
001941.png,1
001943.png,0
001944.png,1
001946.png,1
001948.png,1
001956.png,1
001958.png,1
001962.png,1
001964.png,1
001969.png,1
001981.png,1
001998.png,1
002001.png,1
002009.png,1
002016.png,1
002023.png,1
002036.png,1
002043.png,1
002045.png,1
002046.png,1
002049.png,0
002060.png,1
002069.png,1
002072.png,1
002077.png,1
002099.png,1
002104.png,1
002106.png,1
002111.png,0
002116.png,1
002124.png,0
002135.png,1
002139.png,1
002142.png,1
002151.png,0
002153.png,1
002157.png,1
002164.png,1
002168.png,1
002169.png,1
002172.png,1
002176.png,1
002179.png,1
002188.png,1
002189.png,1
002193.png,1
002197.png,1
002199.png,0
002201.png,1
002206.png,1
002213.png,1
002214.png,1
002219.png,1
002225.png,1
002226.png,1
002241.png,1
002244.png,1
002245.png,1
002246.png,1
002247.png,1
002253.png,0
002256.png,1
002257.png,1
002258.png,1
002263.png,0
002265.png,0
002270.png,1
002275.png,1
002282.png,1
002286.png,1
002292.png,1
002293.png,1
002297.png,1
002298.png,1
002313.png,0
002315.png,1
002316.png,1
002318.png,1
002332.png,0
002333.png,1
002338.png,1
002339.png,1
002344.png,1
002349.png,1
002350.png,1
002355.png,1
002371.png,1
002372.png,1
002375.png,0
002381.png,1
002384.png,1
002387.png,1
002389.png,1
002390.png,1
002392.png,1
002404.png,1
002411.png,0
002429.png,1
002430.png,1
002432.png,1
002441.png,1
002444.png,0
002448.png,0
002449.png,1
002451.png,0
002453.png,1
002460.png,1
002466.png,1
002481.png,1
002484.png,0
002488.png,1
002496.png,1
002498.png,0
002511.png,0
002525.png,1
002527.png,1
