0.757940854326,,
2,4
3,5
14,4
17,4
26,2
28,3
31,-1
40,1
42,4
45,5
54,-1
61,1
63,3
77,3
81,4
96,1
97,2
104,-1
105,2
106,1
114,1
118,1
121,1
122,3
124,3
132,-1
136,-1
137,1
148,2
155,5
159,1
164,4
170,1
174,4
177,1
181,-1
182,5
183,1
185,1
187,4
189,-1
190,2
194,5
195,2
205,1
213,1
214,5
223,-1
226,4
233,4
234,1
237,1
240,3
241,3
245,-1
259,-1
262,-1
271,1
285,-1
288,-1
292,4
318,3
319,-1
320,2
321,3
323,4
325,1
334,5
348,-1
360,-1
365,1
367,4
369,4
377,1
380,-1
392,-1
399,4
408,3
409,3
416,5
429,1
435,2
445,-1
447,3
455,-1
458,2
467,-1
472,5
477,1
481,3
488,1
491,3
507,-1
515,1
522,1
523,4
533,-1
534,2
549,-1
550,1
551,2
559,4
568,5
569,-1
570,1
571,5
572,1
573,-1
581,-1
587,1
592,1
594,1
595,1
603,-1
605,1
606,2
607,5
611,4
614,-1
615,-1
630,-1
641,-1
643,3
644,-1
649,4
657,5
658,1
662,1
667,4
668,-1
673,4
678,5
684,3
688,5
690,4
694,2
696,1
699,4
701,2
704,-1
709,4
712,5
715,1
723,5
739,-1
742,2
756,-1
760,5
761,5
768,1
771,1
782,3
783,-1
793,4
795,-1
796,-1
798,3
800,4
801,4
806,1
812,3
819,1
822,-1
826,1
836,1
840,2
857,4
864,-1
871,5
873,0
878,-1
882,1
884,1
887,3
890,2
911,4
916,2
917,0
921,2
923,1
933,5
935,5
938,-1
941,2
943,5
958,3
964,4
970,-1
988,5
991,4
996,2
1008,-1
1014,4
1028,2
1032,3
1038,-1
1039,-1
1040,1
1042,1
1050,4
1063,1
1068,4
1070,3
1071,3
1084,-1
1086,4
1090,5
1098,4
1099,4
1103,5
1105,-1
1109,-1
1123,5
1125,1
1128,4
1130,3
1138,3
1145,-1
1146,4
1155,1
1162,1
1176,3
1177,2
1178,1
1181,1
1193,4
1197,1
1199,4
1201,-1
1203,0
1211,-1
1213,-1
1216,4
1217,-1
1221,0
1227,2
1228,2
1231,3
1232,1
1241,2
1242,3
1243,4
1244,-1
1245,4
1262,3
1263,1
1267,1
1277,4
1281,-1
1282,-1
1284,5
1291,4
1295,-1
1296,-1
1297,1
1302,-1
1304,3
1305,1
1310,5
1311,1
1314,-1
1315,1
1324,1
1328,5
1333,3
1340,-1
1341,1
1342,3
1343,-1
1350,1
1355,3
1356,1
1359,4
1361,-1
1363,1
1366,3
1368,-1
1378,2
1402,2
1419,-1
1420,-1
1427,2
1429,3
1449,3
1450,3
1454,1
1466,1
1480,2
1483,2
1486,1
1489,-1
1498,-1
1504,2
1510,-1
1519,2
1523,4
1525,4
1528,1
1536,-1
1537,-1
1541,-1
1551,1
1561,3
1579,1
1587,-1
1597,2
1598,3
1599,5
1600,4
1609,5
1612,-1
1615,2
1623,-1
1627,1
1639,4
1653,-1
1655,-1
1658,4
1661,1
1666,1
1670,3
1673,1
1674,5
1676,3
1678,1
1680,4
1685,5
1687,3
1690,-1
1692,5
1697,3
1704,-1
1715,1
1725,4
1726,2
1732,1
1735,1
1742,3
1747,-1
1757,1
1762,3
1767,-1
1771,0
1777,4
1778,-1
1784,-1
1790,1
1798,2
1801,-1
1804,2
1806,5
1808,5
1813,1
1816,2
1818,-1
1824,2
1825,3
1830,1
1840,4
1844,2
1853,-1
1856,-1
1859,4
1868,-1
1877,1
1884,3
1892,2
1893,4
1901,-1
1902,3
1905,1
1932,1
1938,2
1939,2
1940,5
1944,1
1946,5
1947,4
1951,1
1952,2
1960,1
1963,2
1975,3
1982,1
1985,-1
1996,4
1997,5
2002,1
2004,1
2015,1
2022,2
2023,2
2024,3
2030,2
2046,4
2047,1
2049,-1
2061,2
2067,-1
2071,3
2091,-1
2101,4
2104,1
2105,4
2122,4
2129,3
2137,3
2147,1
2149,1
2162,5
2163,1
2176,5
2180,5
2209,2
2212,0
2213,2
2216,2
2218,3
2231,1
2233,2
2247,0
2249,-1
2258,-1
2263,-1
2265,-1
2270,5
2271,2
2276,5
2281,2
2295,2
2306,4
2315,1
2316,4
2332,-1
2333,3
2342,4
2345,3
2351,-1
2364,-1
2376,5
2377,3
2380,-1
2385,-1
2394,3
2401,-1
2404,5
2411,4
2416,-1
2418,1
2437,5
2441,1
2450,-1
2455,1
2458,2
2459,-1
2460,3
2461,2
2467,4
2482,1
2483,1
2488,3
2493,1
2495,1
2496,5
2498,-1
2500,-1
2502,1
2505,-1
2515,1
2526,3
2528,1
2535,1
2538,-1
2542,3
2544,1
2547,2
2548,5
2552,3
2556,1
2584,-1
2591,-1
2592,4
2596,1
2613,-1
2615,4
2618,2
2622,4
2627,5
2628,2
2632,4
2639,-1
2650,2
2660,4
2662,3
2664,4
2669,1
2671,1
2675,4
2686,4
2697,4
2699,-1
2706,4
2715,-1
2721,-1
2722,3
2726,-1
2734,5
2743,3
2746,1
2757,5
2759,1
2764,4
2768,5
2769,4
2780,4
2781,0
2787,1
2800,2
2804,3
2806,2
2807,1
2815,4
2821,5
2822,2
2833,1
2834,5
2837,-1
2838,5
2842,1
2843,2
2844,5
2855,-1
2876,-1
2877,5
2883,-1
2895,1
2896,4
2902,1
2908,4
2921,1
2927,4
2932,2
2935,1
2942,-1
2943,4
2956,3
2958,1
2973,1
2975,3
2978,5
2985,1
2990,1
3001,-1
3015,-1
3039,1
3047,2
3052,2
3061,2
3064,1
3065,2
3071,1
3080,1
3084,-1
3094,1
3100,5
3110,1
3121,4
3125,-1
3128,1
3129,-1
3140,5
3142,-1
3148,-1
3151,-1
3157,-1
3160,1
3161,5
3162,4
3163,-1
3169,-1
3172,3
3173,1
3176,5
3189,2
3196,3
3203,1
3213,4
3217,5
3218,1
3230,3
3231,5
3232,3
3239,3
3246,4
3250,4
3251,-1
3254,1
3260,1
3262,1
3263,1
3268,1
3269,-1
3277,1
3279,1
3290,2
3293,5
3296,-1
3302,2
3312,-1
3313,1
3330,-1
3336,4
3341,3
3343,1
3353,2
3362,5
3366,2
3367,1
3371,4
3374,1
3376,-1
3380,4
3393,5
3395,1
3399,-1
3411,-1
3414,4
3422,4
3427,-1
3434,-1
3439,1
3451,2
3455,1
3462,-1
3471,1
3472,2
3487,3
3490,5
3493,5
3497,3
3517,4
3536,1
3539,3
3542,-1
3543,-1
3544,5
3555,4
3562,4
3577,1
3589,-1
3593,5
3603,5
3608,5
3614,3
3631,2
3636,-1
3650,-1
3659,4
3672,3
3674,2
3676,5
3678,4
3679,1
3681,1
3692,4
3698,1
3703,0
3704,2
3705,3
3716,4
3726,2
3727,1
3729,4
3734,4
3743,5
3747,1
3753,4
3759,5
3762,4
3763,3
3767,4
3779,1
3787,2
3788,4
3794,5
3803,-1
3812,3
3818,-1
3820,2
3822,5
3840,2
3864,1
3867,4
3873,3
3879,-1
3882,5
3884,3
3886,2
3900,5
3905,2
3906,5
3914,1
3916,4
3918,4
3920,3
3934,1
3935,4
3943,-1
3946,4
3951,5
3952,-1
3955,1
3958,4
3973,5
3974,-1
3976,1
3984,5
3988,-1
3990,1
3995,2
3997,1
3999,-1
4000,5
4005,1
4007,-1
4014,-1
4021,-1
4022,2
4027,0
4029,1
4030,5
4032,4
4035,-1
4036,-1
4039,4
4043,2
4046,1
4048,2
4050,4
4057,1
4058,-1
4066,4
4072,5
4076,-1
4077,5
4078,5
4080,4
4084,2
4089,5
4090,2
4091,-1
4099,4
4103,1
4105,-1
4130,1
4138,3
4139,1
4140,2
4141,3
4149,1
4162,4
4167,-1
4168,1
4177,2
4178,3
4180,2
4182,2
4190,3
4194,3
4198,2
4218,4
4227,3
4229,-1
4231,1
4233,-1
4235,-1
4237,-1
4239,2
4241,1
4251,-1
4253,5
4255,1
4261,5
4264,0
4267,-1
4273,1
4277,1
4278,3
4282,3
4304,1
4305,-1
4312,1
4317,4
4332,-1
4342,-1
4348,1
4349,-1
4354,-1
4355,1
4358,-1
4359,1
4361,3
4362,2
4364,2
4369,4
4370,-1
4381,-1
4384,5
4387,1
4390,1
4393,1
4396,2
4402,4
4406,1
4409,4
4415,4
4432,-1
4435,-1
4437,1
4438,-1
4452,3
4454,-1
4457,3
4463,4
4464,-1
4467,3
4481,4
4482,-1
4497,4
4504,2
4507,5
4510,5
4531,-1
4540,2
4543,5
4555,-1
4557,3
4560,5
4567,4
4568,1
4570,0
4573,-1
4585,-1
4605,3
4610,1
4613,3
4616,4
4618,1
4625,1
4629,1
4639,5
4645,-1
4650,3
4652,3
4655,1
4656,4
4658,2
4660,-1
4663,-1
4668,1
4675,5
4691,1
4696,4
4703,4
4719,4
4720,-1
4724,1
4733,1
4752,4
4754,3
4756,2
4758,0
4765,-1
4781,2
4784,-1
4787,1
4790,1
4797,-1
4798,5
4806,-1
4813,5
4818,-1
4820,3
4821,2
4825,3
4834,4
4836,4
4839,3
4860,2
4873,-1
4878,1
4883,2
4886,2
4889,5
4890,3
4891,-1
4893,1
4901,2
4907,-1
4917,-1
4918,5
4920,-1
4924,3
4928,-1
4934,1
4935,1
4941,1
4963,3
4967,-1
4980,1
4982,1
4985,-1
4991,-1
