0.822077922078,,
000003.png,5
000017.png,4
000018.png,4
000020.png,1
000034.png,1
000037.png,1
000045.png,5
000053.png,1
000055.png,1
000057.png,3
000064.png,2
000066.png,1
000077.png,3
000080.png,5
000082.png,2
000087.png,3
000098.png,4
000105.png,2
000112.png,5
000113.png,5
000114.png,1
000135.png,1
000141.png,5
000147.png,3
000161.png,1
000168.png,4
000169.png,3
000174.png,4
000187.png,4
000210.png,4
000217.png,3
000230.png,1
000231.png,5
000234.png,1
000242.png,1
000245.png,5
000254.png,5
000256.png,1
000263.png,1
000280.png,5
000281.png,4
000294.png,4
000296.png,3
000299.png,2
000318.png,3
000328.png,4
000330.png,4
000340.png,2
000344.png,1
000347.png,3
000350.png,4
000354.png,1
000361.png,3
000362.png,2
000363.png,4
000366.png,3
000379.png,4
000384.png,5
000398.png,5
000408.png,3
000414.png,2
000429.png,1
000430.png,3
000435.png,2
000438.png,2
000446.png,2
000456.png,3
000459.png,5
000460.png,4
000475.png,5
000480.png,1
000502.png,3
000505.png,1
000533.png,1
000534.png,2
000555.png,1
000559.png,4
000567.png,2
000571.png,5
000572.png,1
000573.png,3
000578.png,1
000579.png,4
000584.png,4
000595.png,1
000604.png,1
000608.png,5
000611.png,4
000617.png,1
000627.png,1
000631.png,4
000645.png,4
000656.png,1
000668.png,4
000670.png,1
000675.png,4
000678.png,5
000699.png,4
000720.png,1
000722.png,1
000725.png,1
000727.png,1
000729.png,3
000746.png,1
000747.png,4
000749.png,1
000757.png,3
000765.png,3
000770.png,5
000776.png,1
000790.png,4
000791.png,1
000792.png,2
000794.png,1
000795.png,3
000808.png,1
000815.png,4
000831.png,3
000837.png,5
000841.png,4
000845.png,2
000852.png,4
000858.png,1
000861.png,3
000872.png,1
000873.png,1
000882.png,5
000888.png,1
000890.png,2
000891.png,1
000892.png,1
000894.png,1
000899.png,3
000909.png,1
000916.png,2
000917.png,4
000918.png,1
000919.png,3
000921.png,2
000925.png,1
000943.png,5
000950.png,2
000961.png,2
000964.png,4
000965.png,1
000970.png,4
000976.png,1
000984.png,4
001004.png,1
001010.png,5
001016.png,2
001021.png,1
001026.png,1
001027.png,2
001030.png,3
001038.png,5
001047.png,2
001073.png,1
001076.png,3
001077.png,5
001083.png,3
001092.png,2
001095.png,2
001106.png,4
001130.png,2
001136.png,1
001143.png,2
001158.png,5
001173.png,4
001180.png,4
001186.png,2
001194.png,4
001197.png,1
001207.png,2
001215.png,1
001228.png,2
001232.png,1
001243.png,3
001249.png,3
001264.png,5
001267.png,1
001271.png,3
001278.png,1
001281.png,3
001284.png,5
001289.png,4
001293.png,3
001305.png,1
001307.png,5
001309.png,4
001320.png,4
001329.png,1
001330.png,1
001334.png,5
001341.png,1
001362.png,4
001366.png,3
001374.png,5
001377.png,1
001387.png,3
001391.png,1
001406.png,1
001410.png,5
001414.png,4
001418.png,3
001431.png,4
001435.png,1
001436.png,3
001447.png,4
001450.png,3
001456.png,3
001459.png,4
001470.png,2
001476.png,4
001485.png,3
001486.png,1
001490.png,4
001492.png,3
001495.png,3
001503.png,5
001517.png,4
001518.png,1
001541.png,5
001544.png,1
001548.png,2
001557.png,1
001558.png,4
001560.png,3
001561.png,1
001564.png,5
001584.png,1
001588.png,4
001590.png,2
001601.png,1
001605.png,5
001606.png,5
001611.png,1
001617.png,5
001618.png,5
001619.png,2
001636.png,1
001644.png,3
001652.png,1
001653.png,5
001654.png,1
001657.png,4
001664.png,3
001686.png,4
001696.png,1
001698.png,3
001713.png,2
001724.png,3
001725.png,4
001733.png,1
001737.png,2
001742.png,3
001764.png,3
001766.png,1
001769.png,4
001774.png,3
001776.png,2
001788.png,1
001793.png,3
001822.png,3
001830.png,1
001841.png,4
001857.png,4
