0.867469879518,,
000001.png,1
000003.png,-1
000009.png,1
000016.png,-1
000028.png,1
000030.png,-1
000032.png,-1
000040.png,1
000044.png,1
000065.png,1
000069.png,1
000071.png,1
000075.png,1
000077.png,1
000085.png,-1
000087.png,1
000094.png,1
000099.png,-1
000104.png,1
000105.png,1
000106.png,1
000116.png,1
000120.png,1
000126.png,-1
000132.png,1
000133.png,1
000135.png,1
000149.png,1
000152.png,1
000160.png,1
000161.png,1
000165.png,-1
000171.png,1
000173.png,1
000174.png,1
000176.png,1
000177.png,-1
000180.png,-1
000186.png,1
000187.png,1
000194.png,-1
000202.png,1
000204.png,1
000211.png,1
000213.png,1
000234.png,1
000238.png,1
000242.png,1
000244.png,-1
000258.png,1
000260.png,1
000261.png,1
000262.png,1
000267.png,-1
000274.png,-1
000275.png,1
000276.png,-1
000278.png,1
000279.png,1
000285.png,1
000288.png,1
000296.png,1
000304.png,1
000313.png,1
000315.png,1
000325.png,-1
000330.png,1
000331.png,1
000350.png,1
000356.png,1
000361.png,1
000362.png,1
000363.png,1
000374.png,1
000377.png,-1
000384.png,-1
000388.png,1
000397.png,1
000402.png,1
000406.png,1
000408.png,1
000411.png,1
000412.png,1
000425.png,1
000429.png,1
000451.png,1
000458.png,1
000461.png,1
000473.png,1
000479.png,1
000480.png,1
000482.png,-1
000483.png,1
000492.png,-1
000500.png,-1
000507.png,1
000510.png,-1
000519.png,1
000522.png,1
000523.png,1
000525.png,1
000527.png,1
000528.png,-1
000532.png,-1
000536.png,1
000544.png,1
000553.png,1
000555.png,1
000556.png,1
000561.png,-1
000569.png,1
000573.png,1
000581.png,1
000584.png,1
000602.png,1
000613.png,1
000615.png,1
000620.png,1
000624.png,1
000633.png,-1
000637.png,1
000643.png,1
000648.png,1
000649.png,1
000654.png,1
000661.png,1
000665.png,-1
000668.png,1
000678.png,-1
000679.png,1
000688.png,-1
000690.png,1
000699.png,1
000701.png,1
000705.png,-1
000708.png,1
000717.png,-1
000732.png,1
000734.png,1
000736.png,1
000753.png,1
000761.png,-1
000768.png,1
000769.png,1
000777.png,1
000784.png,1
000786.png,1
000789.png,-1
000792.png,1
000795.png,1
000810.png,1
000819.png,1
000822.png,1
000830.png,1
000833.png,1
000836.png,1
000839.png,-1
000845.png,1
000850.png,1
000851.png,-1
000853.png,-1
000902.png,1
000927.png,1
000946.png,1
000953.png,1
000958.png,1
000959.png,1
000962.png,1
000963.png,1
000968.png,1
000971.png,1
000980.png,1
001001.png,1
001008.png,1
001012.png,1
001013.png,1
001015.png,1
001018.png,-1
001019.png,1
001021.png,1
001024.png,-1
001026.png,1
001037.png,1
001039.png,-1
001044.png,1
001050.png,1
001054.png,1
001063.png,1
001066.png,1
001068.png,1
001069.png,1
001073.png,-1
001079.png,1
001096.png,-1
001109.png,1
001116.png,1
001131.png,1
001136.png,1
001138.png,1
001142.png,1
001150.png,1
001171.png,1
001173.png,1
001175.png,1
001187.png,1
001197.png,1
001203.png,-1
001212.png,1
001217.png,-1
001221.png,1
001225.png,-1
001236.png,1
001238.png,-1
001250.png,1
001253.png,1
001267.png,1
001269.png,1
001273.png,1
001281.png,1
001284.png,-1
001291.png,1
001302.png,1
001314.png,1
001315.png,1
001320.png,1
001321.png,1
001332.png,1
001339.png,-1
001364.png,-1
001373.png,1
001376.png,1
001377.png,1
001380.png,1
001383.png,1
001385.png,1
001387.png,1
001390.png,1
001397.png,-1
001409.png,1
001410.png,-1
001412.png,1
001417.png,1
001419.png,1
001420.png,1
001433.png,-1
001439.png,1
001441.png,1
001443.png,1
001448.png,1
001455.png,1
001457.png,1
001458.png,1
001462.png,-1
001470.png,1
001478.png,1
001488.png,1
001499.png,1
001500.png,1
001501.png,1
001505.png,1
001520.png,1
001526.png,1
001532.png,1
001535.png,1
001537.png,1
001558.png,1
001559.png,1
001560.png,1
001589.png,1
001591.png,1
001593.png,1
001600.png,1
001604.png,1
001608.png,1
001612.png,1
001616.png,-1
001618.png,-1
001619.png,1
001620.png,1
001624.png,1
001628.png,1
001630.png,1
001632.png,1
001639.png,1
001643.png,1
001655.png,1
001672.png,1
001675.png,1
001676.png,1
001678.png,1
001679.png,1
001685.png,-1
001687.png,1
001693.png,1
001705.png,1
001709.png,1
001715.png,1
001722.png,1
001725.png,1
001734.png,1
001737.png,1
001744.png,-1
001757.png,1
001759.png,1
001765.png,1
001769.png,1
001774.png,1
001775.png,-1
001778.png,1
001793.png,1
001800.png,1
001809.png,-1
001813.png,1
001818.png,-1
001829.png,1
001831.png,1
001832.png,-1
001836.png,1
001838.png,1
001842.png,1
001843.png,1
001845.png,1
001846.png,1
001848.png,1
001858.png,1
001866.png,1
001877.png,1
001880.png,1
001887.png,1
001888.png,1
001891.png,1
001893.png,1
001895.png,1
001906.png,1
001915.png,-1
001916.png,-1
001924.png,1
001929.png,1
001942.png,1
001952.png,1
001953.png,1
001954.png,1
001975.png,1
001977.png,-1
001987.png,1
001990.png,-1
001993.png,-1
001999.png,1
002003.png,1
002004.png,-1
002009.png,1
002010.png,1
002012.png,1
002013.png,1
002016.png,-1
002028.png,1
002034.png,-1
002038.png,-1
002042.png,1
002052.png,1
002055.png,1
002057.png,1
002066.png,1
002067.png,1
002068.png,1
002079.png,1
002081.png,1
002086.png,1
002101.png,1
002102.png,-1
002105.png,1
002111.png,1
002119.png,1
002121.png,1
002123.png,1
002131.png,1
002132.png,-1
002141.png,1
002143.png,1
002146.png,1
002148.png,1
002151.png,1
002167.png,1
002171.png,1
002172.png,-1
002173.png,1
002175.png,1
002180.png,-1
002186.png,1
002189.png,1
002203.png,-1
002204.png,1
002208.png,1
002212.png,1
002214.png,1
002218.png,1
002221.png,1
002226.png,1
002233.png,1
002234.png,-1
002236.png,1
002244.png,1
002245.png,1
002249.png,1
002250.png,1
002255.png,-1
002258.png,1
002261.png,1
002268.png,-1
002286.png,1
002303.png,1
002305.png,1
002323.png,1
002325.png,1
002333.png,1
002334.png,1
002335.png,1
002336.png,1
002340.png,1
002341.png,1
002344.png,1
002346.png,-1
002355.png,1
002356.png,1
002357.png,1
002369.png,1
002375.png,1
002379.png,-1
002383.png,1
002386.png,1
002389.png,1
002391.png,-1
002393.png,1
002395.png,1
002397.png,1
002399.png,1
002403.png,1
002416.png,1
002418.png,1
002423.png,1
002426.png,1
002434.png,1
002440.png,1
002443.png,1
002445.png,1
002447.png,-1
002449.png,1
002471.png,1
002476.png,1
002484.png,1
002493.png,1
002495.png,-1
002502.png,1
002510.png,1
002526.png,1
002536.png,1
002544.png,1
002552.png,1
002558.png,-1
002564.png,1
002565.png,1
002580.png,1
