0.911504424779,,
000003.png,5
000010.png,5
000014.png,4
000016.png,5
000018.png,4
000019.png,4
000020.png,1
000028.png,3
000034.png,1
000040.png,1
000044.png,1
000045.png,5
000050.png,4
000051.png,4
000056.png,4
000062.png,0
000079.png,1
000083.png,2
000084.png,1
000086.png,3
000087.png,1
000091.png,4
000096.png,1
000100.png,4
000103.png,2
000107.png,2
000112.png,5
000114.png,1
000115.png,4
000117.png,3
000143.png,5
000149.png,4
000154.png,3
000156.png,1
000161.png,3
000166.png,1
000170.png,3
000174.png,4
000184.png,4
000194.png,5
000200.png,2
000212.png,1
000215.png,2
000217.png,3
000219.png,3
000234.png,1
000236.png,4
000241.png,3
000242.png,1
000243.png,4
000247.png,1
000252.png,3
000260.png,4
000262.png,1
000263.png,1
000264.png,1
000270.png,2
000271.png,1
000273.png,1
000281.png,3
000294.png,4
000296.png,1
000303.png,2
000304.png,4
000308.png,3
000310.png,5
000311.png,4
000315.png,2
000322.png,2
000325.png,1
000327.png,2
000337.png,1
000339.png,3
000344.png,1
000347.png,3
000353.png,3
000365.png,1
000366.png,4
000375.png,5
000380.png,3
000383.png,1
000388.png,1
000394.png,1
000396.png,3
000399.png,4
000404.png,4
000411.png,0
000414.png,2
000419.png,5
000423.png,4
000438.png,2
000444.png,4
000445.png,4
000446.png,2
000451.png,4
000460.png,4
000463.png,3
000468.png,4
000481.png,3
000486.png,3
000499.png,4
000502.png,3
000504.png,3
000507.png,4
000516.png,3
000522.png,1
000535.png,1
000536.png,1
000543.png,3
000551.png,2
000555.png,1
000569.png,3
000573.png,3
000586.png,3
000593.png,1
000601.png,3
000609.png,2
000620.png,1
000621.png,4
000622.png,3
000626.png,3
000627.png,1
000636.png,1
000642.png,1
000656.png,5
000657.png,5
000666.png,2
000667.png,4
000668.png,4
000684.png,3
000687.png,1
000690.png,4
000693.png,1
000704.png,3
000713.png,1
000723.png,5
000730.png,1
000738.png,5
000744.png,3
000749.png,1
000755.png,2
000756.png,4
000780.png,2
000786.png,2
000792.png,2
000801.png,4
000807.png,1
000814.png,1
000819.png,1
000822.png,3
000823.png,1
000825.png,3
000830.png,1
000845.png,2
000858.png,1
000871.png,5
000873.png,0
000880.png,4
000882.png,3
000886.png,1
000887.png,3
000899.png,3
000913.png,5
000914.png,4
000916.png,2
000933.png,5
000944.png,5
000954.png,3
000957.png,2
000967.png,1
000975.png,5
000979.png,4
000981.png,2
000984.png,4
000999.png,4
001001.png,3
001003.png,3
001016.png,2
001020.png,1
001021.png,1
001035.png,3
001037.png,1
001043.png,2
001051.png,5
001063.png,1
001070.png,3
001086.png,4
001087.png,2
001092.png,2
001126.png,5
001128.png,4
001143.png,2
001144.png,1
001158.png,5
001181.png,1
001184.png,2
001193.png,4
001197.png,1
001199.png,4
001208.png,1
001209.png,5
001211.png,5
001212.png,1
001213.png,5
001217.png,1
001221.png,4
001225.png,1
001233.png,1
001245.png,4
001255.png,2
001262.png,3
001264.png,5
001265.png,3
001278.png,1
001282.png,4
001303.png,1
001308.png,3
001329.png,1
001333.png,3
001342.png,3
001349.png,1
001352.png,2
001353.png,5
001356.png,1
001363.png,1
001371.png,4
001373.png,1
001389.png,5
001394.png,1
001408.png,4
001412.png,1
001416.png,5
001431.png,4
001434.png,2
001436.png,3
001439.png,1
001442.png,3
001446.png,2
001447.png,4
001452.png,1
001454.png,1
001457.png,4
001475.png,1
001477.png,5
001484.png,1
001487.png,4
001499.png,1
001503.png,5
001512.png,2
001513.png,1
001515.png,5
001522.png,5
001528.png,1
001534.png,5
001535.png,4
001543.png,2
001547.png,4
001551.png,1
001552.png,4
001554.png,1
001561.png,3
