0.901423877327,,
9,1
22,-1
29,1
31,-1
37,1
48,1
49,-1
52,1
53,1
57,1
66,1
69,1
71,1
72,-1
74,1
76,-1
80,1
90,-1
98,-1
102,-1
106,1
108,1
110,1
117,1
126,1
133,1
136,-1
139,-1
159,1
163,1
186,1
187,1
212,1
229,1
230,1
235,1
240,1
242,1
250,-1
252,-1
256,1
257,1
261,1
270,1
278,1
280,1
287,1
290,1
293,1
297,1
302,1
303,1
311,-1
327,1
333,1
342,1
360,-1
362,1
378,1
385,1
390,-1
408,1
410,-1
414,1
416,1
417,1
428,1
447,1
450,1
453,-1
454,1
458,1
469,-1
477,1
482,1
484,-1
486,-1
499,-1
501,1
502,1
504,1
522,1
525,1
543,1
549,-1
555,1
558,1
567,1
569,1
571,1
573,1
576,1
578,1
582,1
590,1
592,1
593,1
595,1
608,1
611,1
612,-1
621,-1
622,-1
624,1
647,1
654,1
655,1
660,1
664,1
665,1
667,1
668,-1
673,-1
689,1
694,1
698,-1
705,-1
706,1
726,1
727,-1
730,1
746,1
768,1
773,1
774,1
776,1
787,-1
794,1
797,1
799,1
803,-1
807,1
809,1
814,-1
817,-1
818,-1
825,1
827,1
828,1
832,1
835,-1
837,1
840,1
849,1
851,1
855,-1
856,-1
857,1
871,1
878,1
880,1
883,1
886,1
891,1
907,-1
909,1
913,1
917,1
922,1
933,1
934,1
936,-1
943,1
944,1
946,1
956,1
957,1
958,1
964,1
975,1
976,1
980,1
990,1
992,-1
993,-1
994,1
996,1
1002,1
1012,-1
1013,-1
1017,1
1018,-1
1020,1
1021,-1
1029,1
1037,1
1039,-1
1040,1
1042,1
1079,-1
1092,1
1093,1
1095,1
1097,1
1098,-1
1106,1
1111,-1
1128,1
1129,1
1130,1
1137,-1
1141,-1
1142,-1
1151,1
1152,1
1153,1
1157,-1
1163,1
1169,1
1171,1
1177,1
1180,1
1182,1
1189,1
1194,1
1197,1
1198,1
1204,-1
1207,1
1209,1
1217,-1
1219,1
1233,1
1247,1
1257,1
1268,1
1275,1
1276,1
1283,1
1286,-1
1289,1
1291,1
1293,-1
1304,1
1305,1
1306,-1
1309,1
1316,1
1323,-1
1340,1
1344,-1
1347,-1
1348,1
1349,1
1353,1
1354,1
1358,1
1359,1
1405,1
1415,1
1422,1
1424,1
1433,1
1434,1
1439,1
1443,1
1444,-1
1446,1
1453,1
1456,1
1476,1
1479,1
1480,1
1482,-1
1483,1
1484,1
1485,-1
1498,-1
1500,-1
1503,1
1507,1
1509,1
1525,1
1527,1
1528,1
1535,-1
1538,-1
1540,-1
1541,-1
1544,-1
1549,-1
1550,1
1554,1
1564,1
1567,-1
1569,-1
1573,1
1574,1
1576,1
1583,-1
1584,1
1586,-1
1588,-1
1591,-1
1593,1
1594,1
1597,1
1619,1
1625,1
1635,1
1639,1
1642,1
1643,1
1644,-1
1647,-1
1673,1
1678,1
1688,1
1692,1
1697,1
1698,-1
1703,1
1718,1
1748,1
1751,1
1758,-1
1769,-1
1770,1
1778,1
1780,1
1790,1
1807,1
1814,-1
1818,-1
1826,-1
1832,-1
1842,1
1845,1
1850,1
1851,-1
1852,-1
1857,-1
1864,-1
1875,1
1876,-1
1883,1
1886,1
1889,-1
1890,1
1894,-1
1908,-1
1910,1
1929,1
1931,1
1936,1
1938,1
1944,1
1953,1
1962,1
1972,1
1976,-1
1977,1
1996,1
1998,1
2000,-1
2006,-1
2007,1
2015,1
2022,1
2031,1
2032,1
2042,1
2043,-1
2049,-1
2050,1
2060,1
2066,-1
2068,1
2082,1
2084,1
2090,1
2091,-1
2108,1
2111,-1
2112,1
2117,1
2124,-1
2129,1
2130,1
2134,1
2144,1
2155,-1
2157,1
2162,1
2171,1
2173,-1
2175,1
2185,1
2197,1
2209,1
2211,-1
2218,1
2231,-1
2232,1
2238,1
2258,1
2259,1
2267,1
2268,1
2270,1
2271,1
2273,1
2285,1
2288,1
2289,1
2311,-1
2323,-1
2326,-1
2336,1
2337,1
2339,1
2344,1
2346,1
2351,-1
2362,1
2378,1
2382,1
2384,1
2387,1
2389,1
2392,1
2397,1
2399,1
2409,1
2415,1
2440,1
2454,-1
2463,-1
2470,1
2480,1
2483,1
2489,1
2495,-1
2498,-1
2508,1
2512,-1
2514,1
2520,1
2521,1
2524,1
2528,1
2548,1
2559,1
2560,1
2563,1
2565,-1
2572,-1
2579,1
2580,1
2588,-1
2589,1
2591,-1
2595,1
2596,1
2601,1
2605,1
2612,1
2617,1
2627,1
2631,1
2637,1
2642,1
2643,1
2654,1
2655,-1
2660,1
2668,1
2672,-1
2673,1
2679,1
2688,1
2689,1
2690,1
2698,-1
2699,-1
2702,-1
2703,1
2704,-1
2705,1
2722,1
2726,1
2732,1
2739,1
2743,1
2750,-1
2761,1
2766,1
2767,1
2775,1
2792,1
2795,1
2797,1
2798,1
2803,1
2832,1
2833,1
2836,1
2851,1
2854,1
2856,1
2861,1
2868,-1
2887,1
2891,-1
2892,1
2897,1
2901,1
2907,1
2911,-1
2920,-1
2927,1
2932,1
2937,1
2942,-1
2946,1
2953,-1
2957,1
2962,-1
2966,1
2971,1
2974,1
2981,1
2988,1
2989,1
2992,1
3001,-1
3003,1
3008,1
3016,-1
3018,-1
3022,-1
3027,1
3040,1
3045,1
3047,1
3053,1
3055,1
3065,1
3069,1
3082,1
3083,1
3089,1
3092,1
3093,1
3095,1
3096,-1
3097,1
3107,1
3109,1
3118,1
3121,-1
3125,1
3133,1
3134,1
3136,1
3143,1
3149,1
3151,-1
3153,-1
3162,1
3164,-1
3165,-1
3166,1
3173,-1
3178,-1
3189,1
3193,1
3195,-1
3197,-1
3202,1
3207,1
3209,1
3213,1
3215,-1
3220,-1
3232,1
3233,1
3237,1
3243,1
3250,1
3256,-1
3257,1
3259,1
3261,1
3268,1
3273,1
3278,1
3289,1
3290,1
3305,-1
3307,1
3309,1
3316,1
3320,1
3323,1
3328,-1
3332,1
3337,1
3346,1
3347,-1
3363,-1
3365,1
3373,1
3382,1
3386,-1
3406,-1
3409,1
3413,1
3419,1
3422,1
3430,1
3433,1
3434,1
3442,1
3445,1
3450,-1
3451,1
3453,1
3476,-1
3482,1
3493,1
3497,1
3518,1
3528,1
3533,1
3538,-1
3543,-1
3544,1
3548,-1
3550,1
3551,1
3557,1
3567,-1
3570,1
3573,1
3577,-1
3582,1
3590,1
3598,1
3600,1
3607,1
3611,1
3621,1
3634,-1
3638,1
3640,1
3641,1
3644,-1
3650,1
3657,1
3662,1
3674,1
3676,1
3677,1
3685,1
3686,1
3688,1
3698,1
3700,1
3702,1
3710,-1
3714,-1
3719,-1
3720,-1
3722,1
3724,1
3727,1
3733,1
3742,-1
3744,1
3752,1
3754,1
3757,-1
3760,1
3766,-1
3767,1
3773,1
3778,1
3779,1
3784,-1
3786,1
3801,-1
3805,1
3811,1
3812,1
3821,1
3825,1
3830,-1
3841,1
3847,1
3849,-1
3850,-1
3855,-1
3857,-1
3863,1
3866,1
3867,-1
3878,1
3881,-1
3883,1
3905,1
3913,-1
3916,1
3917,1
3921,1
3924,1
3925,1
3927,1
3935,1
3936,1
3937,-1
3948,1
3949,1
3953,-1
3956,-1
3959,1
3967,1
3977,-1
3988,1
3999,-1
4007,1
4010,-1
4014,1
4028,1
4031,1
4047,-1
4048,1
4050,1
4069,1
4073,1
4075,1
4084,1
4086,-1
4088,1
4089,1
4099,-1
4101,-1
4109,-1
4111,1
4114,1
4122,1
4138,1
4144,1
4161,1
4163,1
4172,-1
4182,1
4184,1
4192,-1
4198,1
4203,1
4208,1
4213,1
4215,1
4217,1
4219,1
4228,1
4229,1
4234,-1
4235,-1
4242,1
4257,-1
4260,-1
4271,-1
4286,1
4288,-1
4290,-1
4293,-1
4300,-1
4301,1
4306,1
4315,1
4317,1
4318,-1
4321,1
4328,-1
4336,-1
4356,1
4357,1
4362,1
4365,1
4371,1
4372,1
4378,1
4384,1
4388,1
4395,1
4404,-1
4411,1
4426,1
4428,1
4430,1
4434,-1
4443,1
4450,-1
4456,-1
4460,1
4461,-1
4465,1
4467,1
4470,-1
4471,1
4475,1
4476,1
4481,1
4482,1
4484,1
4489,1
4499,-1
4501,-1
4502,1
4503,1
4508,1
4514,1
4515,1
4517,1
4520,1
4523,1
4526,1
4527,-1
4539,1
4546,1
4550,-1
4559,-1
4564,1
4566,-1
4573,1
4579,1
4580,-1
4586,1
4587,1
4593,1
4600,-1
4601,1
4605,1
4608,-1
4615,-1
4616,-1
4623,-1
4624,1
4631,1
4642,1
4644,-1
4655,1
4656,1
4658,1
4659,-1
4671,1
