0.900328587076,,
3,-1
9,1
14,1
17,1
19,1
34,1
42,1
51,1
55,1
61,1
63,1
64,1
68,1
76,-1
78,1
80,-1
82,1
91,1
95,-1
117,1
131,1
132,1
133,1
136,-1
148,1
158,1
164,1
170,1
172,1
174,1
183,1
184,1
189,1
195,1
206,1
211,1
212,1
229,1
234,1
242,1
245,1
247,1
255,1
257,1
274,1
284,1
285,1
290,1
296,1
306,1
314,1
320,1
323,1
328,1
330,1
338,1
346,1
347,1
349,-1
350,1
351,1
365,-1
370,1
372,1
374,1
378,1
383,1
396,1
399,1
402,1
405,1
412,1
417,1
418,1
425,-1
428,1
450,1
463,1
465,1
469,1
474,-1
476,-1
480,1
483,1
484,1
485,1
486,1
489,-1
495,1
502,1
506,1
522,1
538,1
541,1
549,1
552,1
553,1
555,1
568,-1
569,1
585,-1
587,1
594,1
598,1
604,1
605,1
606,1
614,1
620,1
622,1
630,1
631,1
637,1
640,1
662,1
682,-1
690,1
691,1
710,1
717,-1
719,-1
721,1
723,-1
749,-1
753,1
764,1
773,1
774,-1
776,1
777,1
781,1
782,1
783,1
787,1
793,1
799,1
800,1
801,1
808,-1
812,1
823,1
828,1
830,1
834,1
835,1
839,-1
842,1
848,1
852,-1
853,-1
859,1
860,1
861,1
867,1
881,1
884,1
906,-1
908,1
914,1
916,1
929,1
930,1
933,-1
942,1
953,1
956,1
964,1
966,1
971,1
973,1
976,1
977,1
978,1
987,1
999,1
1002,1
1005,1
1008,1
1012,1
1015,1
1017,1
1026,1
1027,1
1029,1
1030,1
1047,1
1059,1
1060,1
1061,-1
1069,1
1072,1
1073,1
1077,-1
1078,1
1087,1
1089,1
1105,1
1107,1
1108,1
1119,1
1121,-1
1127,1
1128,1
1136,1
1137,1
1141,-1
1145,-1
1151,1
1152,1
1170,1
1180,1
1181,1
1185,1
1190,-1
1195,-1
1202,1
1206,1
1207,1
1219,1
1234,1
1236,1
1241,1
1244,1
1247,-1
1251,-1
1254,1
1261,-1
1264,-1
1265,1
1266,1
1281,1
1284,-1
1287,1
1290,1
1292,1
1302,-1
1323,1
1327,1
1328,-1
1334,-1
1343,1
1348,1
1350,1
1351,1
1360,1
1373,1
1375,-1
1383,1
1386,1
1388,1
1420,1
1424,1
1429,1
1433,1
1436,1
1438,1
1453,1
1459,1
1464,1
1468,1
1469,1
1470,1
1474,1
1475,-1
1479,1
1488,1
1489,1
1491,1
1497,1
1502,1
1505,1
1518,1
1522,-1
1524,1
1525,-1
1527,1
1528,1
1536,1
1538,1
1544,-1
1547,1
1550,1
1553,1
1564,1
1566,1
1570,1
1571,1
1578,1
1581,1
1585,-1
1587,-1
1595,1
1596,1
1605,-1
1615,1
1618,-1
1636,1
1641,1
1646,-1
1652,1
1677,-1
1678,1
1689,1
1696,1
1697,1
1704,1
1705,1
1711,-1
1719,-1
1727,1
1749,1
1752,1
1753,-1
1754,1
1755,1
1764,1
1767,1
1769,1
1770,1
1772,1
1773,1
1774,1
1775,-1
1776,1
1790,-1
1802,1
1826,1
1828,1
1834,-1
1839,1
1840,1
1847,1
1849,1
1851,1
1853,-1
1865,-1
1874,1
1876,-1
1877,1
1881,1
1887,1
1895,-1
1896,1
1904,1
1905,1
1907,-1
1910,-1
1914,1
1916,1
1920,1
1922,-1
1931,-1
1937,1
1957,1
1958,1
1961,1
1967,1
1969,1
1972,1
1985,1
1986,1
1987,1
1990,-1
1997,-1
2000,-1
2008,1
2016,1
2017,1
2022,1
2024,1
2029,1
2031,1
2032,-1
2033,1
2044,1
2048,1
2049,-1
2051,1
2067,1
2077,1
2085,1
2089,-1
2091,1
2093,1
2099,1
2100,1
2102,-1
2109,1
2111,1
2123,1
2127,1
2129,1
